full_name,pdes,name,H,diameter,albedo,om,w,moid,class,rms
 30425 Silverman (2000 LP7),30425,Silverman,14.7,3.285,0.216,169.7834074605044,155.2116564945966,1.28062,MBA,.55931
 30426 Philtalbot (2000 LU8),30426,Philtalbot,14.6,3.195,0.301,230.4198907120145,39.46937086612211,1.05813,MBA,.49165
 30430 Robertoegel (2000 LO16),30430,Robertoegel,15.0,2.609,0.312,144.0287887412903,26.63861674780985,1.13237,MBA,.52659
 30431 Michaeltran (2000 LR16),30431,Michaeltran,15.3,2.500,0.283,157.3261021393075,359.0539329958535,.984115,MBA,.50091
 30440 Larry (2000 MG),30440,Larry,14.7,5.689,0.072,354.442928028708,250.7666277074897,1.3821,MBA,.58043
 30441 Curly (2000 MX),30441,Curly,13.9,9.054,0.059,71.73384768751171,257.1424985109151,1.62344,MBA,.51665
 30444 Shemp (2000 NY1),30444,Shemp,14.1,4.136,0.284,300.2059201877478,44.84910349532419,1.31052,MBA,.51685
 30445 Stirling (2000 NJ2),30445,Stirling,14.0,4.334,0.259,287.417667663155,286.8571668801694,1.31928,MBA,.48314
 30473 Ethanbutson (2000 OP23),30473,Ethanbutson,14.1,9.663,0.050,334.9785686377261,279.8082587517517,1.66364,MBA,.53607
 30487 Dominikovacs (2000 QG10),30487,Dominikovacs,14.3,9.638,0.044,310.4812012960516,59.61388102202275,1.66487,MBA,.54946
 30488 Steinlechner (2000 QJ11),30488,Steinlechner,14.4,4.440,0.205,157.081124232579,230.8795649149788,1.65292,MBA,.55752
 30514 Chiomento (2001 HQ49),30514,Chiomento,15.5,5.142,0.046,343.2850685432722,303.6535053620069,.800016,MBA,.52493
 30525 Lenbright (2001 MX28),30525,Lenbright,15.2,2.939,0.204,284.1755926853605,54.98308536154353,1.49958,MBA,.56808
 30533 Saeidzoonemat (2001 OV4),30533,Saeidzoonemat,15.2,2.212,0.329,186.0013902708648,223.6269767028629,.980115,MBA,.55557
 30564 Olomouc (2001 OC77),30564,Olomouc,14.9,2.684,0.204,165.1232221173347,283.2699467381718,1.23938,MBA,.50509
 30593 Dangovski (2001 QZ16),30593,Dangovski,14.6,5.971,0.086,111.9290207588616,264.7084749530952,1.57418,MBA,.51484
 30596 Amdeans (2001 QQ65),30596,Amdeans,15.5,5.138,0.056,233.2197959348784,74.25462611527267,.772388,MBA,.54845
 30698 Hippokoon (2299 T-3),30698,Hippokoon,12.0,18.293,0.101,216.2641621360107,100.8614220775717,3.84187,TJN,.54228
 30704 Phegeus (3250 T-3),30704,Phegeus,11.3,27.002,0.088,20.50044486262613,283.1970026996232,4.06601,TJN,.54505
 30705 Idaios (3365 T-3),30705,Idaios,10.4,44.546,0.074,24.17796941622692,341.7509009378276,3.89385,TJN,.45454
 30708 Echepolos (4101 T-3),30708,Echepolos,11.8,25.351,0.069,29.43881891776411,21.20458749410029,4.1538,TJN,.52598
 30718 Records (1955 RB1),30718,Records,14.0,9.219,0.066,278.2299548075464,54.5736857632253,.890002,MBA,.55905
 30722 Biblioran (1978 RN5),30722,Biblioran,13.7,3.282,0.497,356.0579634763504,15.43118750682399,.810167,MBA,.44791
 30724 Peterburgtrista (1978 SX2),30724,Peterburgtrista,12.0,20.694,0.091,351.4375704480216,46.87739409490509,2.06615,MBA,.41622
 30725 Klimov (1978 SA8),30725,Klimov,14.4,7.450,0.061,211.6870410305585,163.8954987749266,.968476,MBA,.52025
 30773 Schelde (1986 RJ4),30773,Schelde,14.0,10.498,0.048,332.9021084938715,66.78743949854038,.935263,MBA,.46087
 30778 Doblin (1987 SX10),30778,Doblin,14.1,7.252,0.084,40.87676054968771,11.66858217625989,1.46193,MBA,.54986
 30779 Sankt-Stephan (1987 UE1),30779,Sankt-Stephan,14.8,2.554,0.230,196.0408018131385,189.3870741906381,.870734,MBA,.52882
 30788 Angekauffmann (1988 RE3),30788,Angekauffmann,13.3,14.759,0.036,12.72970777489408,57.01224729366889,1.19761,MBA,.43328
 30821 Chernetenko (1990 RR17),30821,Chernetenko,14.3,3.608,0.283,270.0492416473083,53.79402126147231,.834324,MBA,.47846
 30828 Bethe (1990 TK4),30828,Bethe,15.3,4.434,0.082,228.6164792581728,237.4833119490469,1.04831,MBA,.49872
 30829 Wolfwacker (1990 TE9),30829,Wolfwacker,14.6,3.130,0.343,325.7263459561965,345.2240944194611,.947584,MBA,.53102
 30830 Jahn (1990 TQ12),30830,Jahn,14.6,4.037,0.207,255.7317408063743,175.7147313618642,.870083,MBA,.44971
 30837 Steinheil (1991 AW2),30837,Steinheil,13.7,10.896,0.054,130.0273396588338,330.0751303888017,1.70004,MBA,.48617
 30840 Jackalice (1991 GC2),30840,Jackalice,13.8,4.684,0.292,120.4837832937046,76.34922907398739,1.15526,MBA,.48116
 30844 Hukeller (1991 KE),30844,Hukeller,13.9,10.843,0.045,122.5969523912861,109.3062736682199,1.11864,MBA,.48847
 30847 Lampert (1991 RC5),30847,Lampert,12.8,10.105,0.158,.4160566603687664,69.79809585620072,1.74988,MBA,.4486
 30851 Reissfelder (1991 TD6),30851,Reissfelder,15.1,2.141,0.423,266.514745645322,263.3111826151742,1.08642,MBA,.51124
 30852 Debye (1991 TR6),30852,Debye,15.2,1.990,0.281,299.2975084965312,310.8682982048418,.817318,MBA,.48425
 30888 Okitsumisaki (1993 BG2),30888,Okitsumisaki,13.9,9.203,0.069,323.0376507293429,118.0462108765815,1.21201,MBA,.51335
 30917 Moehorgan (1993 HV1),30917,Moehorgan,14.8,5.789,0.092,34.08221563634028,263.2149401303517,1.90705,MBA,.56223
 30928 Jefferson (1993 TJ32),30928,Jefferson,13.6,6.456,0.222,32.59665223348549,69.4207401836012,1.29052,MBA,.45364
 30934 Bakerhansen (1993 WH),30934,Bakerhansen,15.6,2.836,0.152,246.9537355068164,119.6703415178001,.858086,IMB,.47899
 30935 Davasobel (1994 AK1),30935,Davasobel,14.6,2.408,0.581,294.1328907176314,230.6629505952033,.745382,IMB,.42442
 30937 Bashkirtseff (1994 BA4),30937,Bashkirtseff,14.7,4.288,0.152,217.7712306761706,245.3183693829332,1.2937,MBA,.5359
 30942 Helicaon (1994 CX13),30942,Helicaon,11.4,32.544,0.050,143.5378564241382,271.662956697909,3.96291,TJN,.54021
 30955 Weiser (1994 PG29),30955,Weiser,13.0,16.517,0.054,350.8364280408591,95.00145644772491,1.66199,MBA,.48875
 31000 Rockchic (1995 VV),31000,Rockchic,13.4,7.863,0.180,38.55390208434024,315.8537750123028,1.86313,MBA,.50515
 31020 Skarupa (1996 FP1),31020,Skarupa,13.1,12.799,0.075,1.592520065679915,180.2554534175188,2.50667,OMB,.52005
 31028 Cerulli (1996 HH1),31028,Cerulli,15.5,2.449,0.245,130.4991229547568,285.4627145442593,.922428,MBA,.54752
 31032 Scheidemann (1996 HS22),31032,Scheidemann,15.8,1.900,0.195,70.15153677621197,84.9498017983245,1.04049,MBA,.51546
 31037 Mydon (1996 HZ25),31037,Mydon,12.1,19.127,0.077,188.784678001418,28.33355724349821,3.55792,TJN,.49488
 31065 Beishizhang (1996 TZ13),31065,Beishizhang,14.8,3.726,0.127,221.7255502930356,234.8226404739304,1.5703,MBA,.51533
 31087 Oirase (1997 AA22),31087,Oirase,13.8,6.276,0.148,339.8364309460491,68.12729354913459,1.71294,MBA,.57136
 31095 Buneiou (1997 DH),31095,Buneiou,13.8,6.125,0.187,313.0844072716123,122.7965428859179,1.81425,MBA,.49776
 31097 Nucciomula (1997 JM11),31097,Nucciomula,12.9,15.253,0.069,97.28085461650036,72.22182247704485,2.53549,OMB,.42135
 31104 Annanetrebko (1997 OK2),31104,Annanetrebko,15.1,2.650,0.280,305.3128894023373,298.7019157170406,.969627,MBA,.53663
 31105 Oguniyamagata (1997 OW2),31105,Oguniyamagata,14.6,3.518,0.331,268.3344903461211,129.888423063612,.924085,MBA,.5014
 31109 Janpalous (1997 PL4),31109,Janpalous,15.6,3.596,0.086,344.4693797221142,241.5817818220278,1.1375,MBA,.558
 31110 Clapas (1997 PN4),31110,Clapas,16.1,2.122,0.171,241.2144638126464,1.992898123551368,.884256,MBA,.53095
 31113 Stull (1997 QC),31113,Stull,15.5,2.059,0.549,263.5834665220686,193.4458984291423,1.1751,MBA,.57614
 31122 Brooktaylor (1997 SD),31122,Brooktaylor,15.1,2.559,0.224,170.3538483662259,122.4940223497016,.876692,MBA,.52525
 31124 Slavicek (1997 SJ1),31124,Slavicek,15.9,2.910,0.047,334.9225624964652,104.6196069793752,1.16625,MBA,.54585
 31134 Zurria (1997 SF18),31134,Zurria,15.4,1.866,0.385,48.60688110933897,147.5667206899028,1.11073,MBA,.58319
 31139 Garnavich (1997 SJ34),31139,Garnavich,15.8,1.961,0.241,7.986432374256109,124.0811341075863,1.07238,MBA,.54193
 31147 Miriquidi (1997 UA4),31147,Miriquidi,14.2,3.525,0.357,253.8270440356455,317.0446286135435,1.17607,MBA,.48774
 31151 Sajichugaku (1997 UM21),31151,Sajichugaku,15.3,2.345,0.267,27.07743616084908,142.259582516891,1.06212,MBA,.50954
 31152 Daishinsai (1997 UV21),31152,Daishinsai,14.3,8.488,0.053,53.02355584586653,68.36468663009362,1.05256,MBA,.49043
 31153 Enricaparri (1997 UP22),31153,Enricaparri,14.7,3.131,0.286,6.725120687053356,295.2728970031441,.87391,MBA,.5198
 31174 Rozelot (1997 XW4),31174,Rozelot,14.5,3.393,0.243,310.2610977158037,82.63181451706083,1.50806,MBA,.54537
 31175 Erikafuchs (1997 XV7),31175,Erikafuchs,13.1,6.231,0.315,293.235059050118,117.742612885998,1.25623,MBA,.43928
 31179 Gongju (1997 YR2),31179,Gongju,13.8,4.675,0.353,81.29849250174233,248.0762066528181,.967689,MBA,.51016
 31189 Tricomi (1997 YZ7),31189,Tricomi,14.9,3.134,0.237,280.82878159,149.6585733045134,1.07354,MBA,.52997
 31190 Toussaint (1997 YB12),31190,Toussaint,13.9,4.500,0.263,276.8016653768883,125.9034642593361,1.33959,MBA,.45751
 31196 Yulong (1997 YL18),31196,Yulong,14.9,5.652,0.059,183.8756923449926,305.0184550615555,1.24439,MBA,.53907
 31201 Michellegrand (1998 AT5),31201,Michellegrand,13.7,7.301,0.083,141.1576632367108,230.6739505972521,1.74724,MBA,.5031
 31203 Hersman (1998 AO9),31203,Hersman,14.6,3.747,0.199,42.82503033533262,328.0223577162309,1.67641,MBA,.55715
 31231 Uthmann (1998 CA),31231,Uthmann,14.6,5.948,0.062,95.70460559194346,21.39151327835199,1.00124,MBA,.4978
 31232 Slavonice (1998 CF),31232,Slavonice,14.5,7.272,0.058,108.162260299735,78.66104195744472,1.83091,MBA,.56843
 31238 Kromeriz (1998 DT1),31238,Kromeriz,14.3,7.309,0.083,140.7944596933775,206.5553104644512,2.26883,OMB,.53939
 31239 Michaeljames (1998 DV1),31239,Michaeljames,13.7,4.517,0.300,310.718696785989,69.75565560602018,1.11166,MBA,.45506
 31240 Katrianne (1998 DB2),31240,Katrianne,14.5,8.566,0.055,2.78492866728156,104.6143484639835,1.31006,MBA,.55828
 31249 Reneefleming (1998 DF14),31249,Reneefleming,14.4,6.973,0.053,96.93235388060479,86.4432967971824,1.39204,OMB,.53766
 31266 Tournefort (1998 EZ13),31266,Tournefort,13.8,8.064,0.090,84.27537826326714,126.6851717060982,1.8696,MBA,.56643
 31267 Kuldiga (1998 ES14),31267,Kuldiga,12.9,10.347,0.137,12.70015743236958,.749001892605458,1.67807,MBA,.51044
 31268 Welty (1998 FA),31268,Welty,13.9,4.195,0.364,92.17760618582413,22.2834581125418,1.32009,MBA,.5584
 31271 Nallino (1998 FH16),31271,Nallino,14.0,8.896,0.067,139.5125133907071,2.191085554862018,1.84012,MBA,.50835
 31276 Calvinrieder (1998 FG28),31276,Calvinrieder,14.5,3.218,0.296,273.709912315368,141.7501176130026,1.68138,MBA,.55243
 31282 Nicoleticea (1998 FD35),31282,Nicoleticea,14.2,6.811,0.087,181.0044833611438,44.41154215060632,1.62902,MBA,.58299
 31291 Yaoyue (1998 FH64),31291,Yaoyue,14.3,7.638,0.058,138.4187184944061,52.09762735251869,1.7241,MBA,.51042
 31298 Chantaihei (1998 FB77),31298,Chantaihei,14.4,4.422,0.172,67.05160566045474,142.4681176352435,1.74361,MBA,.54984
 31313 Kanwingyi (1998 FO119),31313,Kanwingyi,14.5,4.758,0.136,73.94089454447473,90.92538539900869,1.65453,MBA,.59541
 31319 Vespucci (1998 HD2),31319,Vespucci,13.0,13.240,0.084,211.9396015201204,333.9275235193404,2.00738,MBA,.51028
 31323 Lysa hora (1998 HC29),31323,Lysa hora,13.4,5.517,0.278,48.01418521346032,359.6011514344867,1.44683,MBA,.49762
 31324 Jirimrazek (1998 HR31),31324,Jirimrazek,14.1,5.954,0.137,100.9304149799895,322.868163135697,2.0023,MBA,.56408
 31338 Lipperhey (1998 HX147),31338,Lipperhey,13.3,12.753,0.057,53.24711208745596,161.9133926752028,2.73982,OMB,.54755
 31344 Agathon (1998 OM12),31344,Agathon,10.9,40.645,0.047,27.25139385719855,325.4211678309501,4.14453,TJN,.50347
 31360 Huangyihsuan (1998 VV14),31360,Huangyihsuan,14.9,2.530,0.364,349.0314766923256,305.2584358998702,.999084,MBA,.48181
 31363 Shulga (1998 VS44),31363,Shulga,15.2,1.919,0.438,97.84742169370996,358.3926399786247,.965686,MBA,.55326
 31374 Hruskova (1998 XZ41),31374,Hruskova,15.8,1.838,0.362,42.04176682952409,48.98475657021903,.998998,MBA,.50586
 31375 Krystufek (1998 XP46),31375,Krystufek,15.2,2.296,0.403,340.247407210334,103.9461125891572,1.21931,MBA,.51612
 31377 Kleinwort (1998 XG50),31377,Kleinwort,14.9,5.183,0.091,294.320908298612,249.7402579114158,.993973,MBA,.47482
 31378 Neidinger (1998 XZ50),31378,Neidinger,15.0,2.430,0.360,29.73763349447205,135.0880364708969,1.00947,MBA,.52964
 31380 Hegyesi (1998 XA73),31380,Hegyesi,15.1,2.376,0.376,7.185862536235666,103.2745552358043,1.24865,MBA,.57254
 31387 Lehoucq (1998 YA2),31387,Lehoucq,14.6,3.456,0.257,321.5370627534993,228.5029055545011,1.09755,MBA,.49271
 31389 Alexkaplan (1998 YN2),31389,Alexkaplan,15.2,2.951,0.185,98.82508850035907,74.35910478070839,1.12061,MBA,.5704
 31400 Dakshdua (1998 YY31),31400,Dakshdua,15.2,2.463,0.384,111.6391275885364,40.04139852752017,1.06222,MBA,.5122
 31414 Rotarysusa (1999 AV22),31414,Rotarysusa,15.0,2.822,0.222,161.9218928480646,145.8551240265244,.904174,MBA,.55487
 31416 Peteworden (1999 AX24),31416,Peteworden,15.4,2.271,0.285,139.9423722834959,28.02085743846282,1.1002,MBA,.58193
 31429 Diegoazzaro (1999 BL7),31429,Diegoazzaro,14.7,2.472,0.418,72.91984236330838,195.9284951039666,1.06148,MBA,.51718
 31431 Cabibbo (1999 BP9),31431,Cabibbo,14.3,5.734,0.178,135.2271383625445,119.2705065169332,1.03079,MBA,.52201
 31435 Benhauck (1999 BH14),31435,Benhauck,14.8,2.824,0.292,50.81118494677757,99.77987088069635,1.021,MBA,.51378
 31437 Verma (1999 BT19),31437,Verma,15.0,3.000,0.196,80.03226231941193,145.5533960429995,.955376,MBA,.53463
 31438 Yasuhitohayashi (1999 BV19),31438,Yasuhitohayashi,15.3,1.784,0.506,43.2975437985959,107.9399452831754,.935415,MBA,.55043
 31439 Mieyamanaka (1999 BQ23),31439,Mieyamanaka,14.7,2.654,0.275,277.5529491418375,293.4027604638819,.937062,MBA,.4876
 31442 Stark (1999 CY1),31442,Stark,14.7,3.565,0.241,304.03697706215,229.1513669710785,1.12631,MBA,.55186
 31450 Stevepreston (1999 CU9),31450,Stevepreston,13.2,10.625,0.052,323.9186996481095,18.71960682009344,.751846,MBA,.44247
 31451 Joenickell (1999 CE10),31451,Joenickell,15.3,1.933,0.393,102.1509160514424,165.0467300788423,.948279,MBA,.54574
 31453 Arnaudthiry (1999 CY12),31453,Arnaudthiry,14.1,4.066,0.294,177.1815577595087,99.57866697273231,1.31405,MBA,.54171
 31460 Jongsowfei (1999 CV19),31460,Jongsowfei,14.4,2.887,0.337,321.1302311705857,32.6474542739014,.85118,MBA,.52018
 31462 Brchnelova (1999 CW22),31462,Brchnelova,15.2,2.294,0.255,79.17121684655412,60.35118597851573,1.06826,MBA,.55121
 31463 Michalgeci (1999 CC24),31463,Michalgeci,15.1,5.512,0.060,127.686098685662,88.90275914481151,1.0733,MBA,.52488
 31464 Liscinsky (1999 CM25),31464,Liscinsky,14.7,5.445,0.086,347.79950184,31.10458217500664,.855879,MBA,.51131
 31465 Piyasiri (1999 CS26),31465,Piyasiri,14.8,6.663,0.054,81.0494997831363,110.4177735173456,1.13636,MBA,.54386
 31466 Abualhassan (1999 CU26),31466,Abualhassan,14.7,2.559,0.469,73.72858489206916,141.5804598651615,1.08433,MBA,.51027
 31468 Albastaki (1999 CE31),31468,Albastaki,15.5,1.800,0.497,96.20203827704474,352.4689728908044,.96774,MBA,.53789
 31469 Aizawa (1999 CO31),31469,Aizawa,14.5,3.481,0.227,82.81026493112817,132.0005145588976,.97838,MBA,.49755
 31471 Sallyalbright (1999 CJ36),31471,Sallyalbright,14.3,3.104,0.420,40.47363047525951,64.44433564618657,1.08125,MBA,.45123
 31473 Guangning (1999 CD37),31473,Guangning,14.3,3.580,0.316,15.01266084327932,243.059410726226,1.43841,MBA,.50645
 31474 Advaithanand (1999 CL37),31474,Advaithanand,14.9,2.496,0.236,109.3481747270852,64.77629995647413,1.14215,MBA,.49206
 31475 Robbacchus (1999 CH42),31475,Robbacchus,14.8,3.062,0.327,346.3133970523086,272.7775253945487,1.00565,MBA,.49825
 31479 Botello (1999 CD47),31479,Botello,14.6,3.068,0.326,1.232698918686642,245.1420018844269,1.15515,MBA,.49204
 31480 Jonahbutler (1999 CN47),31480,Jonahbutler,14.9,6.379,0.043,342.8949727131831,120.6066762687909,1.01664,MBA,.51932
 31483 Caulfield (1999 CR48),31483,Caulfield,15.2,2.416,0.302,87.83963614180109,119.9309414524229,1.00001,MBA,.50265
 31487 Parthchopra (1999 CH53),31487,Parthchopra,15.0,6.189,0.061,17.01756026526667,147.1768243258567,1.00275,MBA,.49898
 31489 Matthewchun (1999 CN53),31489,Matthewchun,14.7,2.243,0.556,119.9698287953383,320.3487140921176,1.18904,MBA,.56485
 31491 Demessie (1999 CF57),31491,Demessie,14.6,2.940,0.389,338.8317116369726,23.54567972768395,1.43329,MBA,.52347
 31492 Jennarose (1999 CV57),31492,Jennarose,14.9,2.539,0.396,116.1684894062485,294.735964840598,.921925,MBA,.51837
 31494 Emmafreedman (1999 CP60),31494,Emmafreedman,14.6,3.772,0.284,277.376827690538,75.57012073528847,.83149,MBA,.5213
 31495 Sarahgalvin (1999 CR60),31495,Sarahgalvin,15.4,5.260,0.049,285.7323978161845,262.2728999961162,1.08844,MBA,.50147
 31496 Glowacz (1999 CU60),31496,Glowacz,14.6,3.419,0.263,267.841020707615,184.5352167026765,1.38516,MBA,.53962
 31500 Grutzik (1999 CK66),31500,Grutzik,14.9,2.668,0.327,265.4010139389205,6.357799465006593,.968245,MBA,.52165
 31501 Williamhang (1999 CJ68),31501,Williamhang,15.1,2.119,0.431,308.03546719804,211.3455148606488,1.11755,MBA,.56213
 31502 Hellerstein (1999 CQ68),31502,Hellerstein,15.3,3.007,0.135,252.228663679123,305.7311720165706,1.04767,MBA,.56472
 31504 Jaisonjain (1999 CF73),31504,Jaisonjain,15.1,2.317,0.361,206.2550789696922,351.3933856755381,1.25635,MBA,.53848
 31507 Williamjin (1999 CX81),31507,Williamjin,15.1,4.592,0.053,301.6254887637904,190.8748191426318,1.06552,MBA,.53037
 31508 Kanevsky (1999 CK84),31508,Kanevsky,14.5,4.009,0.209,343.8466951161439,314.718820252992,1.2538,MBA,.50093
 31510 Saumya (1999 CQ85),31510,Saumya,15.8,4.143,0.049,71.55604671259144,33.75040446969264,.955758,MBA,.55233
 31513 Lafazan (1999 CV92),31513,Lafazan,15.3,2.802,0.270,105.3951055659617,272.6421257157385,1.09285,MBA,.56219
 31517 Mahoui (1999 CW102),31517,Mahoui,14.5,3.326,0.304,208.2168325684142,295.1688581108802,1.24757,MBA,.53326
 31519 Mimamarquez (1999 CS103),31519,Mimamarquez,15.1,2.064,0.414,185.73110049205,9.053250897140677,1.15646,MBA,.54654
 31522 McCutchen (1999 CE109),31522,McCutchen,15.8,1.992,0.234,154.3998938155559,280.3239630248762,1.2154,MBA,.66166
 31523 Jessemichel (1999 CZ110),31523,Jessemichel,14.9,3.503,0.208,192.1371356775456,238.0986274155958,1.46529,MBA,.53437
 31557 Holleybakich (1999 EX5),31557,Holleybakich,14.5,3.287,0.312,11.89791184240641,288.754511906247,1.37421,MBA,.53359
 31573 Mohanty (1999 FS23),31573,Mohanty,14.5,2.757,0.306,198.3126637193116,211.8417849530389,1.24271,MBA,.51482
 31574 Moshova (1999 FB25),31574,Moshova,15.0,2.278,0.463,154.0588469979763,333.7272625731527,1.20993,MBA,.51708
 31580 Bridgetoei (1999 FH30),31580,Bridgetoei,14.7,2.978,0.316,35.75714009826532,94.41713187150549,1.10101,MBA,.54143
 31581 Onnink (1999 FL30),31581,Onnink,14.9,4.628,0.109,19.23855715531933,68.64039873453351,1.03569,MBA,.51164
 31588 Harrypaul (1999 FT33),31588,Harrypaul,14.9,5.700,0.079,121.3100826138179,164.6273683077378,1.67149,MBA,.58094
 31592 Jacobplaut (1999 FG36),31592,Jacobplaut,15.0,3.533,0.205,230.5256440471646,250.8320516595207,.968095,MBA,.52532
 31594 Drewprevost (1999 FH41),31594,Drewprevost,15.2,4.964,0.079,325.0749851601591,255.2715546393774,1.25118,MBA,.55088
 31596 Ragavender (1999 FL46),31596,Ragavender,15.4,2.254,0.289,134.1522590807643,1.79327695221369,1.07885,MBA,.55716
 31597 Allisonmarie (1999 FP47),31597,Allisonmarie,14.7,2.304,0.527,193.7788796362193,334.8999274215221,1.241,MBA,.54948
 31599 Chloesherry (1999 FE49),31599,Chloesherry,14.3,4.110,0.240,29.6275943220623,285.1298616857634,1.13544,MBA,.44134
 31605 Braschi (1999 GM4),31605,Braschi,14.0,8.792,0.063,28.39915118181954,295.9355848527198,1.38189,MBA,.50571
 31617 Meeraradha (1999 GP17),31617,Meeraradha,14.7,3.191,0.229,39.9399884185454,193.3546619069901,.987626,MBA,.50411
 31618 Tharakan (1999 GE18),31618,Tharakan,14.9,2.171,0.494,73.61436312805894,136.5890864580576,1.1147,MBA,.53978
 31631 Abbywilliams (1999 GL28),31631,Abbywilliams,14.2,4.788,0.193,171.3041385447617,222.1478517848522,1.09715,MBA,.51776
 31633 Almonte (1999 GH30),31633,Almonte,14.5,5.911,0.088,143.8786756036233,84.52290314225515,1.71442,MBA,.57435
 31635 Anandarao (1999 GW31),31635,Anandarao,14.3,4.195,0.210,82.08433745527728,45.29573373513439,1.89548,MBA,.49492
 31637 Bhimaraju (1999 GF32),31637,Bhimaraju,15.0,2.269,0.285,109.0408327534695,334.1629374900293,1.31789,MBA,.54782
 31641 Cevasco (1999 GW34),31641,Cevasco,14.9,2.737,0.311,278.2997061924992,216.0158120774601,1.1332,MBA,.55046
 31642 Soyounchoi (1999 GX36),31642,Soyounchoi,15.3,6.188,0.042,239.1563561659826,272.7529448064895,1.30324,MBA,.57601
 31643 Natashachugh (1999 GE41),31643,Natashachugh,14.9,2.757,0.306,104.925393145314,65.62121979106496,1.05831,MBA,.51326
 31655 Averyclowes (1999 HG7),31655,Averyclowes,14.3,7.413,0.066,207.8983003494,233.0734640061324,1.46755,MBA,.56333
 31661 Eggebraaten (1999 HJ11),31661,Eggebraaten,14.5,2.971,0.381,211.6160161753625,214.9899259975961,1.18261,MBA,.55547
 31664 Randiiwessen (1999 JR2),31664,Randiiwessen,13.7,5.462,0.236,236.7969519403458,16.20647584769933,1.43547,MBA,.46198
 31665 Veblen (1999 JZ2),31665,Veblen,14.4,6.330,0.077,142.3708729455709,96.45936921967525,1.75912,MBA,.56975
 31671 Masatoshi (1999 JY7),31671,Masatoshi,14.5,6.348,0.076,328.5966277808709,293.069946512387,1.39333,MBA,.57226
 31679 Glenngrimmett (1999 JJ19),31679,Glenngrimmett,14.3,3.221,0.390,18.83776623514189,185.3590416296839,1.33554,MBA,.50659
 31680 Josephuitt (1999 JK19),31680,Josephuitt,14.7,3.230,0.268,227.5093338128428,294.8107898288492,1.33518,MBA,.54021
 31682 Kinsey (1999 JU21),31682,Kinsey,14.7,3.740,0.200,343.8947684486939,242.0390839260043,1.27066,MBA,.50618
 31684 Lindsay (1999 JS22),31684,Lindsay,14.4,7.793,0.055,240.7260576179329,345.4862324316585,1.53045,MBA,.53569
 31689 Sebmellen (1999 JW27),31689,Sebmellen,14.3,7.296,0.076,84.16983228488793,182.7874579345284,1.6899,MBA,.56094
 31690 Nayamenezes (1999 JK28),31690,Nayamenezes,14.3,6.959,0.084,112.8649484231959,193.023742439886,1.75308,OMB,.53498
 31698 Nikolaiortiz (1999 JL33),31698,Nikolaiortiz,14.3,4.131,0.216,265.0958637372556,340.2909396177476,1.81932,MBA,.50385
 31700 Naperez (1999 JB40),31700,Naperez,14.3,6.957,0.076,65.64326087018046,226.8506413945788,1.7176,OMB,.53091
 31706 Singhani (1999 JX45),31706,Singhani,14.9,5.141,0.080,166.2643911065481,68.79024050971621,1.61478,MBA,.54325
 31711 Suresh (1999 JY52),31711,Suresh,14.3,3.591,0.344,76.49595139495274,337.8750725798803,1.57717,MBA,.55163
 31716 Matoonder (1999 JJ57),31716,Matoonder,14.4,5.867,0.107,162.2663342801033,90.14248838139325,1.54875,MBA,.53758
 31727 Amandalewis (1999 JU67),31727,Amandalewis,15.0,2.723,0.286,153.8961437055755,350.8113334528792,1.48612,MBA,.55767
 31729 Scharmen (1999 JO69),31729,Scharmen,14.2,8.288,0.046,164.9271265982126,207.9936744387204,1.50093,MBA,.53286
 31731 Johnwiley (1999 JX70),31731,Johnwiley,14.8,2.985,0.314,171.0337381162723,321.9405720963464,1.36946,MBA,.54818
 31737 Carriecoombs (1999 JT75),31737,Carriecoombs,14.3,3.629,0.307,317.2215281265229,127.3208356845091,1.21138,MBA,.48107
 31744 Shimshock (1999 JN79),31744,Shimshock,14.6,3.969,0.178,211.7927832509394,322.7522214779466,1.51452,MBA,.52657
 31767 Jennimartin (1999 JN116),31767,Jennimartin,15.1,2.473,0.317,219.976087526883,271.2730894189417,1.11538,MBA,.52623
 31770 Melivanhouten (1999 JK118),31770,Melivanhouten,14.5,3.427,0.314,111.8458796708329,181.1014090923493,1.71381,MBA,.54882
 31771 Kirstenwright (1999 JX119),31771,Kirstenwright,14.4,6.737,0.065,202.1973677329017,105.0037887809788,1.9554,MBA,.53611
 31774 Debralas (1999 JW121),31774,Debralas,14.6,5.355,0.098,144.8401865323593,97.89340227920587,1.65086,MBA,.54544
 31777 Amywinegar (1999 JO125),31777,Amywinegar,14.0,5.611,0.169,118.3683718284237,182.4197431513408,1.72511,MBA,.58461
 31778 Richardschnur (1999 JT125),31778,Richardschnur,14.5,3.038,0.455,100.1874133360312,334.79736731291,1.16621,MBA,.52412
 31807 Shaunalennon (1999 NP17),31807,Shaunalennon,14.3,3.359,0.431,306.2448604930112,244.6092385162836,1.22726,MBA,.53482
 31823 Viete (1999 TN3),31823,Viete,14.6,5.978,0.064,28.28729843802235,65.69360729596559,.888423,MBA,.46514
 31824 Elatus (1999 UG5),31824,Elatus,10.1,57.000,0.050,87.18061575100477,281.4373448844766,6.27673,CEN,.58116
 31836 Poshedly (2000 BU34),31836,Poshedly,15.2,2.663,0.249,275.0745352919614,28.29023549966858,.883921,MBA,.48116
 31838 Angelarob (2000 CV48),31838,Angelarob,14.3,3.544,0.322,273.0472827325858,18.6360053184444,1.09541,MBA,.51573
